FID,PU_ID,Area,Hectares,BlockID,Xcoord,Ycoord,DEPTH,BT_NUM,BT_Code,Fetch
1072,51646,0.389292244,38.92922438,10,621809.3979,828298.9327,-31,1,1,58.83597792
1073,51647,0.415655249,41.56552493,10,622420.1439,828372.0652,-2,8,1a,29.55627411
1074,51648,0.002265569,0.226556886,10,623074.0284,828535.8145,0,0,0,0
492,51649,0.000471609,0.047160869,11,635271.1245,828643.1111,0,0,0,0
493,51650,0.378411089,37.84110895,11,636847.6385,828244.7647,-7,4,3b,0.606529531
494,51651,0.441619868,44.16198684,11,637290.6154,828103.1798,-13,4,3b,0.611503948
495,51652,0.712359836,71.23598357,11,639701.2218,828128.1209,-14,4,3b,3.886766081
496,51653,0.774890079,77.48900786,11,640509.192,828140.0143,-26,4,3b,4.856097521
497,51654,0.522758405,52.27584051,11,641528.4446,828148.9606,-24,4,3b,4.939889047
498,51655,0.469740472,46.97404717,11,642668.9954,828245.1611,-17,1,1,14.8860596
499,51656,0.612426906,61.24269055,11,643597.6505,828239.7865,-23,1,1,18.11126344
500,51657,0.886101157,88.61011574,11,644554.3374,828142.3427,-6,1,1,13.5735097
501,51658,0.709646393,70.96463927,11,645465.6897,828143.0648,-9,1,1,17.54357355
502,51659,0.362513864,36.25138637,11,646615.3222,828350.0839,-18,1,1,31.41893162
503,51660,0.205114906,20.51149061,11,647447.2287,828507.093,-28,1,1,31.14747641
504,51661,0.00159269,0.159268989,11,648676.8339,827854.8631,0,0,0,0
505,51662,0.510776178,51.07761781,11,649565.8181,828095.6349,-31,2,3a,55.72575938
506,51663,0.877274605,87.72746045,11,650507.3227,828140.8614,-26,1,1,57.10545789
507,51664,0.140528317,14.0528317,11,651583.3972,828312.7983,-35,1,1,60.03342538
1075,51916,0.428867486,42.88674859,10,620783.2206,829280.8005,-23,1,1,66.51294756
1076,51917,0.968276425,96.82764253,10,621556.6386,829139.7596,-10,8,1a,51.96634018
1077,51918,0.911120603,91.11206029,10,622531.5662,829152.5189,0,8,1a,25.73558811
1078,51919,0.520415855,52.04158548,10,623413.3543,829313.0875,0,8,1a,5.372420793
1079,51920,0.0009232,0.092319969,10,624068.9842,829610.4018,0,0,0,0
883,51921,0.005255487,0.525548716,14,632879.2955,829635.084,0,4,3b,0.240931563
508,51923,0.422057214,42.2057214,11,635545.2764,829006.6897,0,4,3b,0.181855232
509,51924,0.768464747,76.84647466,11,636646.5602,829154.6853,-5,4,3b,0.463757276
1635,51925,0.096321182,9.632118245,11,637165.2444,828854.1434,-15,4,3b,0.48741638
528,51926,0.213400649,21.34006491,13,638365.9139,829480.5386,0,4,3b,0.104645145
1636,51927,0.22199727,22.19972702,11,639667.6656,828825.3519,-3,1,1,1.016512838
510,51928,0.007230662,0.723066178,11,640092.9447,828701.3359,-4,0,0,0.755834844
511,51929,0.527504655,52.75046545,11,642684.6555,829119.0969,-9,1,1,13.37383468
512,51930,0.294011564,29.40115635,11,643551.4758,828834.8644,-27,2,3a,22.33635139
513,51931,0.685313806,68.53138061,11,644587.5047,828996.5953,-24,1,1,24.51194701
514,51932,0.784648475,78.46484746,11,645560.0704,829107.612,-35,1,1,26.29343259
515,51933,0.651412184,65.14121843,11,646662.836,829103.9284,-18,1,1,32.1651166
516,51934,0.768648835,76.86488347,11,647514.1061,829158.9672,-9,1,1,21.43590101
517,51935,0.581722518,58.17225181,11,648547.232,829182.6627,-10,1,1,44.9808887
518,51936,0.125410408,12.54104076,11,649911.5499,828878.9688,-35,1,1,57.119722
519,51937,0.368191379,36.8191379,11,650363.1056,828924.5233,-30,1,1,57.56259176
1080,52187,0.750121337,75.01213369,10,620659.1074,830144.5643,-19,1,1,59.86517803
1081,52188,0.298841495,29.88414948,10,621533.3345,829858.184,0,8,1a,19.58291292
1082,52189,0.541590211,54.15902108,10,622495.5373,829966.5219,0,8,1a,13.2613258
1083,52190,0.400635524,40.06355241,10,623600.9344,829873.7285,0,5,2b,4.094080716
1084,52191,0.058552498,5.855249818,10,624154.7994,830008.0622,0,2,3a,1.858977232
884,52192,0.535312821,53.53128208,14,632754.4739,830161.3629,0,4,3b,0.290762652
885,52193,0.591773431,59.17734307,14,633478.1757,830313.3088,-4,4,3b,0.362491158
886,52194,0.159616405,15.96164055,14,634234.1871,830435.0092,-5,4,3b,0.397176867
1594,52195,0.275054855,27.50548545,14,636449.242,830178.9035,0,4,3b,0.163960523
529,52196,0.269485578,26.94855784,13,638681.4668,829835.1435,-3,1,1,0.205614091
530,52197,0.661889745,66.18897451,13,639549.0455,830154.5482,-8,4,3b,0.314594085
531,52198,0.235359452,23.53594524,13,640244.3499,830354.4217,-8,4,3b,0.334430439
532,52199,0.065078303,6.507830254,13,641390.6258,830587.1648,0,6,2a,5.810349549
520,52200,0.243485618,24.34856181,11,642897.9241,830032.0343,-1,1,1,18.36998881
521,52201,0.50437364,50.43736395,11,643505.1988,830380.956,-26,2,3a,25.67616642
522,52202,0.189389322,18.93893219,11,644432.512,830529.6686,-31,2,3a,37.01289352
523,52203,0.004879204,0.487920384,11,645890.6231,829665.3127,0,0,0,0
524,52204,0.027750392,2.775039243,11,646898.4956,829697.3083,-39,1,1,33.91584583
525,52205,0.450722762,45.07227622,11,647661.6551,829908.3505,-18,1,1,42.39324227
526,52206,0.454387628,45.43876276,11,648348.6562,830016.7766,-17,1,1,53.10510701
1085,52459,0.0887521,8.875210023,12,619973.8613,831420.8221,-39,1,1,69.04154214
1595,52460,0.823589264,82.35892637,12,620493.8689,831151.7948,-16,1,1,58.05333623
1086,52461,0.007119631,0.711963145,12,621098.3363,831608.1072,0,8,1a,13.6849875
887,52462,0.141839717,14.1839717,14,632921.5409,830910.75,0,4,3b,0.40019987
888,52463,0.810615305,81.06153045,14,633598.7466,831062.9271,-17,4,3b,0.604395507
889,52464,0.847296037,84.72960373,14,634503.8455,831183.0229,-19,4,3b,0.499221772
890,52465,0.054903715,5.490371498,14,635240.0407,831548.9976,0,4,3b,0.082191179
891,52466,0.283758977,28.37589771,14,636480.8248,831189.6781,-2,2,3a,0.401748503
533,52467,0.350966514,35.09665136,13,639856.804,831074.8853,-6,1,1,0.861293847
534,52468,0.663062649,66.30626488,13,640413.8528,831106.5334,-10,4,3b,0.641360922
535,52469,0.560606009,56.06060088,13,641649.9471,831101.9213,-9,1,1,11.12690023
536,52470,0.339457969,33.94579685,13,642497.2128,831210.1242,-17,2,3a,14.68513808
1596,52471,0.651066082,65.10660821,11,643627.7763,831185.6234,-14,1,1,25.15452646
1597,52472,0.12567494,12.56749402,11,644389.4413,830960.6956,-32,2,3a,38.20884458
527,52476,6.22E-05,0.006218344,11,648191.4423,830652.3028,0,0,0,0
1087,52728,0.520910669,52.09106689,12,619776.6725,832235.4984,-30,1,1,66.9802857
1088,52729,0.948728223,94.8728223,12,620537.8915,832130.9577,-5,8,1a,53.68361529
1089,52730,0.106976006,10.69760061,12,621151.7439,831948.0761,0,8,1a,27.80416955
892,52731,0.720568523,72.05685229,14,634674.6066,832134.7753,-8,4,3b,0.454802361
893,52732,0.783052818,78.30528181,14,635507.6061,832215.3375,-9,4,3b,0.546582877
894,52733,0.503587152,50.3587152,14,636323.7434,832158.5113,-19,4,3b,0.929615675
537,52734,0.176536798,17.65367984,13,639968.6124,832128.3166,0,6,2a,8.213822285
538,52735,0.750165464,75.01654639,13,640466.2453,832229.7957,-14,2,3a,9.352048106
539,52736,0.68925186,68.92518599,13,641642.1192,832272.7892,-7,2,3a,16.80522364
540,52737,0.284803994,28.48039945,13,642236.7794,832039.7971,-27,2,3a,22.14104069
541,52738,0.000136244,0.013624437,13,643893.408,831650.554,0,0,0,0
542,52739,0.002302344,0.2302344,13,644591.122,832200.2319,-42,1,1,40.099715
1090,52998,0.074579048,7.457904811,12,618985.2906,833427.5322,-40,1,1,68.91765667
1091,52999,0.914249559,91.42495588,12,619557.8793,833139.7838,-15,1,1,59.13384048
1092,53000,0.360740231,36.07402308,12,620309.2647,832999.4678,0,8,1a,33.79091286
895,53001,0.197631162,19.76311622,14,630702.0727,833398.8208,0,4,3b,0.239306491
896,53002,0.669331457,66.93314569,14,634510.3808,833125.817,-3,4,3b,0.349594482
897,53003,0.589976709,58.99767085,14,635568.5611,832986.0938,-21,4,3b,1.012273753
898,53004,0.467108859,46.71088588,14,636339.7144,833104.0778,-26,4,3b,1.190031183
543,53005,0.016996513,1.699651332,13,640018.3538,832743.932,0,8,1a,15.9846275
544,53006,0.788010134,78.80101341,13,640637.3118,833075.8976,-16,2,3a,16.52291965
545,53007,1,100,13,641560,833150,-29,2,3a,16.68351152
546,53008,0.69443226,69.44322603,13,642499.8209,833200.8658,-18,1,1,15.83765649
547,53009,0.312416067,31.24160671,13,643477.7237,833401.678,-21,1,1,30.88295395
548,53010,6.65E-05,0.006649607,13,644062.2125,833643.3202,0,0,0,0
1093,53264,0.320869604,32.08696037,12,618898.4378,834170.3337,-34,1,1,67.50546655
1094,53265,0.877073461,87.70734607,12,619508.4306,834176.8646,-6,1,1,43.30052194
1095,53266,0.032084332,3.208433153,12,620116.7938,834478.2946,0,1,1,19.35128203
899,53267,0.806491473,80.64914732,14,630628.7406,834179.4962,-10,4,3b,0.504230283
900,53268,0.215350392,21.53503924,14,631388.2173,834478.6646,-3,4,3b,0.631698699
901,53269,0.000572262,0.057226199,14,632067.174,834631.9268,0,0,0,0
902,53270,0.010937364,1.093736388,14,634045.9346,833864.0537,0,0,0,0
903,53271,0.849773597,84.97735967,14,634536.7501,834201.4929,-4,6,2a,0.867561749
904,53272,0.242560188,24.25601876,14,635343.7893,834016.3609,-10,1,1,1.308663431
905,53273,0.345606803,34.56068033,14,636284.7245,834104.9182,-25,4,3b,1.158426022
549,53274,0.089288613,8.928861346,13,640956.1682,833842.5533,-2,8,1a,11.69116729
550,53275,0.747523818,74.75238179,13,641612.6914,834037.682,-19,2,3a,16.04496594
551,53276,0.961011272,96.1011272,13,642543.3359,834155.1652,-32,2,3a,25.30167336
552,53277,0.695270376,69.52703763,13,643535.5369,834157.2301,-30,2,3a,35.81951921
553,53278,0.095290473,9.529047348,13,644259.8638,834532.2456,-37,2,3a,44.38386909
1096,53528,0.429653202,42.96532018,12,618838.1393,835174.2962,-28,1,1,62.97056081
1097,53529,0.878166861,87.81668609,12,619549.9037,835108.3979,-6,1,1,49.12812977
1098,53530,0.3770492,37.70492004,12,620464.3869,835333.2301,-2,1,1,7.06435589
1099,53531,0.259458061,25.94580612,12,621649.7234,835368.8203,0,6,2a,0.096439181
1100,53532,0.206707394,20.67073938,12,625839.0203,835441.8484,-5,4,3b,0.588997124
1101,53533,0.276833265,27.68332647,12,626251.0568,835294.9235,-7,4,3b,0.524448292
906,53534,0.38259447,38.25944695,14,630783.7646,834959.9541,-17,4,3b,0.621051359
907,53535,0.973635815,97.36358152,14,631559.0188,835156.5676,-41,4,3b,1.114075478
908,53536,0.453307719,45.33077185,14,632336.3244,835276.4706,-24,4,3b,0.774209017
909,53537,0.337546777,33.75467765,14,633730.7112,835387.6497,-3,4,3b,0.756930671
910,53538,0.567532801,56.75328008,14,634438.0712,835030.9896,-21,4,3b,1.430182577
911,53539,0.303700477,30.37004774,14,635761.0552,835214.7036,-32,4,3b,1.34797405
912,53540,0.028098225,2.809822538,14,636122.6354,834749.9299,-19,2,3a,0.996613594
554,53541,0.445994479,44.59944789,13,642769.5187,835002.6913,-10,1,1,30.54297853
555,53542,1,100,13,643560,835150,-22,2,3a,37.54610923
556,53543,0.662396744,66.2396744,13,644457.348,835088.984,-36,2,3a,44.9477639
557,53544,0.015980032,1.5980032,13,645089.0833,835067.8356,-38,2,3a,49.759055
1102,53792,0.083223777,8.322377701,12,618839.0026,836027.1758,-39,1,1,60.22117375
1103,53793,0.20880865,20.880865,12,619667.0255,836165.1517,-29,1,1,44.22733197
1104,53794,0.338374722,33.83747219,12,620651.1799,836109.8642,-21,1,1,16.884219
1105,53795,0.066795877,6.679587651,12,621207.2247,836511.2151,-8,1,1,6.824512478
1106,53796,0.028742283,2.874228309,12,622949.408,836590.9092,0,1,1,0.531252083
1107,53797,0.153495865,15.34958652,12,623431.6002,836552.8138,0,4,3b,0.589705353
1108,53798,0.328000054,32.80000538,12,624748.4906,836307.7012,-8,4,3b,0.690468551
1109,53799,0.945356669,94.53566693,12,625583.0873,836156.1536,-31,4,3b,0.843849442
1110,53800,0.419653641,41.96536413,12,626282.0058,836109.0374,-18,4,3b,0.700364114
913,53801,0.491857371,49.18573715,14,631731.543,836015.5702,-37,4,3b,1.114766773
914,53802,0.892337829,89.23378288,14,632519.2329,836177.679,-56,4,3b,1.117350209
915,53803,0.687269516,68.72695164,14,633500.0176,836080.9138,-18,4,3b,0.930578689
916,53804,0.592952909,59.29529092,14,634531.4351,836177.7557,-31,1,1,1.819470547
917,53805,0.347829859,34.78298594,14,635612.1986,836156.6833,-22,1,1,1.477654411
558,53806,0.137819971,13.78199712,13,642884.2757,835873.0313,0,8,1a,25.56475063
559,53807,0.688294204,68.82942042,13,643629.3708,836015.0981,-10,2,3a,34.91698
560,53808,0.780022655,78.00226551,13,644490.3208,836234.4337,-29,2,3a,44.26286659
561,53809,0.013666358,1.366635763,13,645258.7744,836538.6846,-40,2,3a,52.82397667
1111,54052,0.050841089,5.084108896,12,618515.0935,836799.922,-40,2,3a,64.52883143
1112,54053,0.491158391,49.11583908,12,619482.9053,837163.6854,-20,1,1,31.54541556
1113,54054,0.71847991,71.84799102,12,620570.6889,837211.4368,-24,1,1,20.17201976
1114,54055,0.257275932,25.72759322,12,621662.6655,836891.0695,-16,1,1,7.991380864
1115,54056,0.381791733,38.1791733,12,622570.3645,836974.9483,-10,2,3a,4.095502249
1116,54057,0.41242901,41.24290098,12,623512.9289,836900.5765,-24,4,3b,1.275282741
1117,54058,0.317264017,31.72640175,12,624530.1259,837181.7286,-24,4,3b,1.504432199
1118,54059,0.586749018,58.67490185,12,625605.0092,837093.5426,-31,4,3b,1.056018813
1119,54060,0.032574891,3.257489137,12,626126.1733,836759.5127,-11,6,2a,1.208721143
918,54061,0.285970564,28.59705639,14,631912.0308,837114.8732,-15,4,3b,2.004642378
919,54062,0.999491633,99.94916329,14,632559.7488,837149.8694,-36,4,3b,1.591925863
920,54063,0.373600705,37.36007055,14,633618.2223,837108.1085,-13,4,3b,0.941770353
921,54064,0.218450178,21.84501783,14,634310.6304,837043.1369,-29,4,3b,1.952511719
922,54065,0.692902178,69.29021781,14,635530.3556,837207.5532,-20,1,1,1.988770543
923,54066,0.555235395,55.5235395,14,636405.6982,837264.2175,-17,2,3a,2.304632094
562,54067,0.748341015,74.83410148,13,644672.7512,837106.973,-11,1,1,42.1746445
563,54068,0.595220186,59.52201856,13,645516.6825,837302.3592,-36,2,3a,54.53030383
564,54069,0.217950776,21.79507764,13,646276.7506,837422.234,-37,2,3a,58.88010333
1120,54313,0.101807116,10.18071159,12,618908.9979,838433.9866,-40,2,3a,56.78117563
1121,54314,0.556684981,55.66849812,12,619508.8813,838052.3742,-18,1,1,27.94209243
1122,54315,0.660172226,66.01722256,12,620557.9913,838031.8238,-11,1,1,6.750266032
1123,54316,0.44745461,44.74546099,12,621341.5141,838212.3206,-17,2,3a,7.725375048
1124,54317,0.361237675,36.12376751,12,622759.9027,838338.0282,-31,2,3a,8.985712872
1125,54318,0.516906144,51.6906144,12,623478.4019,838111.9028,-17,1,1,7.403404045
1126,54319,0.043514473,4.351447297,12,624163.3707,837744.0481,-11,1,1,5.1834635
924,54320,0.133912967,13.39129667,14,631960.384,837966.7682,0,6,2a,4.235076506
925,54321,0.965941103,96.59411034,14,632562.5268,838147.3287,-20,4,3b,2.94602569
926,54322,0.629165804,62.91658042,14,633501.2348,838229.3008,-11,4,3b,1.68054548
927,54323,0.156593138,15.65931383,14,634720.6205,838146.0006,-38,4,3b,1.795485156
928,54324,0.967066616,96.70666155,14,635559.2383,838140.0659,-31,4,3b,1.577721756
929,54325,0.896914493,89.69144929,14,636550.6305,838140.3582,-41,4,3b,4.089700357
930,54326,0.760529258,76.05292577,14,637569.5184,838209.4882,-16,2,3a,9.10126882
931,54327,0.23285833,23.28583299,14,638305.5062,838408.2958,-15,2,3a,6.178909444
565,54328,0.321316083,32.13160828,13,644872.993,838034.0791,0,1,1,44.45113438
566,54329,1,100,13,645560,838150,-26,2,3a,55.95303425
567,54330,0.826340006,82.6340006,13,646492.0001,838165.3428,-36,2,3a,59.6075646
1598,54572,0.076989935,7.698993499,12,617840.962,839561.8581,-37,1,1,62.31034875
1599,54573,0.580143088,58.01430877,12,618576.999,839160.554,-27,1,1,55.88036136
1127,54574,0.089466756,8.946675603,12,619179.4285,838827.3581,-13,8,1a,37.285417
1128,54575,0.25035433,25.03543304,12,621626.1666,838802.2957,-11,2,3a,4.242048031
1129,54576,0.906414537,90.64145368,12,622602.8587,839130.2376,-15,4,3b,5.770248426
1130,54577,0.59013864,59.01386405,12,623377.6627,839214.9264,-4,5,2b,4.826706841
932,54578,0.614025533,61.40255325,14,632735.9176,839082.1362,-18,4,3b,4.307973095
933,54579,0.546160443,54.61604427,14,633413.6592,839028.9357,-15,1,1,2.86637572
934,54580,0.316573462,31.65734623,14,634800.8597,839091.8156,-31,4,3b,1.77717743
935,54581,0.115438404,11.54384043,14,635337.2482,838750.1644,-19,4,3b,0.940906104
936,54582,0.535573581,53.55735812,14,636783.272,839190.1847,-8,2,3a,9.848934879
937,54583,0.345686097,34.5686097,14,637300.0839,838985.7119,-27,2,3a,10.79123514
938,54584,0.208257604,20.82576035,14,638766.9867,838989.0763,-28,2,3a,5.820114844
939,54585,0.665605059,66.5605059,14,639559.7977,839183.7025,-11,2,3a,8.650207851
940,54586,0.322727326,32.27273259,14,640363.6057,839411.2342,-7,2,3a,17.31237782
568,54587,0.236179272,23.61792724,13,644767.4587,839431.6089,0,7,1b,29.53239077
569,54588,0.997792341,99.77923412,13,645561.0901,839150.6594,-13,2,3a,55.89694145
570,54589,0.504278532,50.42785315,13,646317.0853,839184.7402,-30,2,3a,59.87173204
1449,54824,0.208673555,20.86735551,15,617930.8098,840033.0847,-35,1,1,60.13780588
1450,54825,0.391302479,39.13024789,15,618262.2507,840132.7999,-17,1,1,46.79737431
1131,54826,0.087276783,8.727678332,12,622513.6651,839731.1379,0,2,3a,1.298353721
1132,54827,0.345001753,34.50017533,12,623631.4185,839926.3334,0,9,3,3.413262965
593,54828,0.18383904,18.38390396,16,628785.6186,840397.8649,0,4,3b,0.155657333
594,54829,0.000472937,0.047293655,16,629067.7089,840476.5062,0,0,0,0
941,54830,0.357808116,35.78081165,14,632879.0408,840123.2411,-3,5,2b,8.140406268
942,54831,0.252777619,25.27776191,14,633198.3302,840171.9494,-28,4,3b,8.47074238
943,54832,0.135735459,13.57354587,14,634598.8199,840052.3572,-38,4,3b,1.525800597
944,54834,0.655921319,65.59213191,14,636655.3883,840143.639,-15,4,3b,12.07815584
945,54835,0.179037019,17.90370191,14,637273.2276,840370.1292,-32,2,3a,17.58702184
946,54836,0.395583982,39.55839818,14,638854.7735,840125.5819,-21,1,1,7.374843908
947,54837,0.411506018,41.15060181,14,639632.021,840203.7971,-3,1,1,23.19446909
1600,54838,0.643846833,64.38468328,14,640628.382,839996.3204,-22,2,3a,27.42688462
571,54839,0.783758214,78.37582144,13,641554.0622,840182.3974,-9,2,3a,25.51462597
572,54840,0.867414791,86.74147912,13,642565.7154,840215.522,-8,2,3a,34.16348771
573,54841,0.911763677,91.17636766,13,643576.9057,840192.3498,-5,1,1,39.39932793
574,54842,0.998162908,99.81629076,13,644560.7939,840150.6664,-12,2,3a,49.20100694
575,54843,0.999764863,99.97648627,13,645560.0769,840150.1018,-23,2,3a,57.6604276
576,54844,0.372932759,37.29327589,13,646277.8609,840033.7631,-33,2,3a,60.13247744
577,54845,0.135790708,13.57907084,13,647790.3994,840533.0231,-39,2,3a,62.73489
578,54846,0.14665554,14.66555405,13,648362.9345,840404.3992,-40,2,3a,62.846027
579,54847,0.000840234,0.0840234,13,649118.9542,840267.941,0,0,0,0
1451,55081,0.377495386,37.74953863,15,617810.7868,841284.098,-29,1,1,49.84569719
1452,55082,0.514934718,51.49347175,15,618416.987,841314.2346,-20,2,3a,24.30876888
1453,55083,0.004920396,0.492039603,15,619090.9809,841613.5667,-4,6,2a,7.972926875
595,55084,0.407611013,40.76110127,16,628815.4782,841052.4844,0,4,3b,0.260612597
596,55085,0.352200288,35.22002883,16,629313.6616,841300.8831,-4,4,3b,0.244873691
948,55086,0.199870214,19.98702144,14,632936.8159,841021.1738,-3,5,2b,9.801662361
949,55087,0.081594974,8.159497376,14,633126.7283,841076.7527,-22,2,3a,11.11022903
950,55088,0.278864127,27.88641271,14,634760.4485,841268.9952,-19,2,3a,3.884744717
951,55090,0.278762018,27.87620184,14,636852.6447,840952.5407,-4,2,3a,15.67338765
952,55091,0.821073406,82.10734055,14,637486.6492,841146.7391,-23,2,3a,22.99713933
953,55092,0.227232633,22.72326325,14,638920.2772,841024.2536,-26,1,1,25.13390135
954,55093,0.613631233,61.36312334,14,639464.8984,841071.7079,-19,1,1,33.61622375
580,55095,0.095697465,9.569746525,13,641943.3804,840833.7109,-33,2,3a,41.453385
581,55096,0.706560191,70.65601913,13,642566.745,841005.5392,-31,2,3a,44.74062428
582,55097,0.512145534,51.2145534,13,643541.4474,840907.7464,-29,2,3a,50.4782355
583,55098,0.382236481,38.22364808,13,644543.0922,840842.6643,-32,2,3a,57.19242932
584,55099,0.341219643,34.12196427,13,645507.8468,840862.7414,-36,2,3a,59.74430926
585,55100,0.003852868,0.385286795,13,646106.8552,840670.5525,0,0,0,0
586,55101,0.029863916,2.986391581,13,647647.6716,840686.9169,-42,2,3a,62.68743
587,55102,0.000325074,0.032507385,13,648368.6429,840653.3548,0,0,0,0
1454,55335,0.360851951,36.08519511,15,616730.0795,842388.3167,-27,1,1,51.96315254
1455,55336,0.321230759,32.12307592,15,617325.0177,842029.6487,-19,1,1,43.49776004
1456,55337,0.649982198,64.99821984,15,618597.1339,841995.2624,-16,4,3b,14.75834953
1457,55338,0.044774153,4.477415286,15,619115.421,841884.1584,-14,8,1a,8.891038125
597,55339,0.012708292,1.270829202,16,629020.0967,841722.32,0,0,0,0.210681016
598,55340,0.483784608,48.37846079,16,629453.4325,842206.185,-2,2,3a,0.973933712
599,55341,0.19987516,19.98751599,16,630819.9684,842431.8416,-3,2,3a,3.854797434
600,55342,0.150835277,15.08352775,16,631327.8742,842511.5115,-7,2,3a,2.960255186
1601,55343,0.244884218,24.48842185,16,632753.8458,842158.4619,0,1,1,13.86598911
955,55344,0.0054794,0.547939951,14,633082.0594,841705.2262,-17,2,3a,14.286785
956,55345,0.106070752,10.60707515,14,634831.0722,841778.2436,-15,1,1,7.576293442
957,55346,0.222876814,22.2876814,14,635602.5573,841980.5123,-8,2,3a,10.14396999
958,55347,0.202743388,20.27433876,14,636549.5627,842351.6583,-4,1,1,13.16679941
959,55348,0.541589151,54.15891513,14,637532.1997,842111.0468,-15,1,1,18.11483823
960,55349,0.179405244,17.94052445,14,638295.6184,842393.4006,-16,1,1,23.289736
961,55350,0.033070501,3.307050101,14,639614.1883,841752.613,-41,1,1,38.91266083
588,55353,0.005663377,0.5663377,13,642439.3266,842026.274,0,0,0,0
589,55355,0.035764204,3.576420446,13,644620.3356,842035.2678,-44,1,1,58.57109625
1458,55591,0.009589177,0.958917653,15,615907.1897,842992.521,-46,1,1,60.9095
1459,55592,0.788944343,78.89443426,15,616587.2886,843207.1369,-26,2,3a,42.96308748
1460,55593,0.107699082,10.76990821,15,617171.9827,843364.1104,-2,8,1a,15.28595917
601,55594,0.250856951,25.08569512,16,626756.626,843142.8855,0,4,3b,0.696682376
602,55595,0.498158022,49.81580221,16,627573.7816,843333.7931,-6,4,3b,1.910085345
603,55596,0.236075841,23.60758406,16,628453.1613,843513.2279,-9,4,3b,4.197960332
604,55597,0.526952608,52.69526075,16,629736.0233,843118.4778,-8,2,3a,6.47564975
605,55598,0.632728299,63.27282993,16,630493.9917,843162.0686,-15,2,3a,10.34661117
606,55599,0.530788176,53.07881756,16,631510.1508,843049.2034,-28,2,3a,11.77793631
607,55600,0.136673689,13.66736887,16,632282.1654,842889.9561,-4,1,1,15.12825656
962,55604,0.020040427,2.004042708,14,636991.3632,842731.3189,-47,1,1,5.571143125
963,55605,0.215943074,21.59430742,14,637711.8862,843070.0308,-29,1,1,18.19483852
964,55606,0.202312074,20.23120735,14,638306.093,843060.2941,-11,1,1,32.71926304
1461,55843,0.285589148,28.55891476,15,615850.585,844322.0201,-30,1,1,53.50552821
1462,55844,0.900303759,90.03037585,15,616559.5716,844118.1005,-20,2,3a,40.45186777
1463,55845,0.034692474,3.46924737,15,617122.2539,843823.2762,0,8,1a,17.3398475
608,55846,0.058177541,5.817754142,16,627804.678,843702.1338,-1,6,2a,2.845758125
609,55847,0.426490531,42.64905314,16,628614.4101,843873.8756,-13,6,2a,5.30020332
610,55848,0.647962611,64.79626115,16,629534.6923,844038.7218,-17,2,3a,12.34363631
611,55849,0.160781036,16.07810361,16,630256.8219,843840.1387,-27,2,3a,15.21764555
612,55850,0.129973154,12.99731544,16,631246.0333,844072.5763,-35,1,1,18.33610188
613,55853,0.063488284,6.348828405,16,634285.9888,844514.7301,-23,1,1,17.87450451
1464,56093,0.141730726,14.1730726,15,613748.8857,845535.22,-37,1,1,59.25259923
1465,56094,0.548738929,54.87389291,15,614581.9364,845350.0465,-22,1,1,53.72333851
1466,56095,0.650873429,65.08734294,15,615555.9631,845049.2177,-16,1,1,43.65355959
1467,56096,0.5336837,53.36836999,15,616356.4584,845147.9871,-2,1,1,9.965701918
614,56097,0.151885901,15.18859006,16,628927.2837,845117.1345,0,2,3a,10.67688495
615,56098,0.566364749,56.63647494,16,629381.2221,845209.0181,-13,2,3a,15.60983318
616,56099,0.004068087,0.406808716,16,630783.6441,844694.3372,-41,1,1,18.51366875
617,56103,0.034799811,3.47998113,16,634207.2653,844731.707,-21,1,1,23.3378025
1468,56339,0.103665242,10.36652418,15,612833.9466,846525.1215,-37,1,1,54.08749636
1469,56340,0.718113586,71.81135864,15,613562.0734,846115.1387,-19,1,1,50.76641672
1470,56341,0.168223566,16.82235657,15,614250.9242,845855.2454,0,7,1b,40.90166742
1471,56342,0.026720716,2.67207158,15,616435.7506,845684.7076,0,2,3a,3.306261719
618,56343,0.156666538,15.66665383,16,622344.8345,846373.2506,0,4,3b,0.089082511
619,56344,0.541838951,54.18389515,16,629544.0294,846020.2982,-16,2,3a,15.75644939
620,56345,0.000424601,0.042460126,16,630063.116,846529.0488,0,0,0,0
1134,56589,0.252627007,25.26270074,17,610799.485,847433.7055,-36,1,1,64.07079212
1602,56590,0.678313014,67.83130143,15,611556.7234,847252.6038,-22,1,1,40.26301244
1472,56591,0.518990505,51.8990505,15,612452.1288,847142.6378,-22,2,3a,32.20067046
621,56592,0.231061591,23.10615909,16,622804.2554,846960.3703,-1,4,3b,0.189674241
622,56593,0.580281618,58.02816176,16,623550.6163,847318.2182,-6,4,3b,0.241498564
623,56594,0.105050786,10.5050786,16,624339.5596,847554.3704,-3,4,3b,0.176247797
624,56595,0.126183549,12.6183549,16,628806.5445,847536.7868,0,1,1,10.69636504
625,56596,0.28297957,28.29795702,16,629515.4598,847096.3751,-8,1,1,17.15578479
626,56604,0.002991673,0.299167322,16,637109.1741,847187.1194,0,0,0,0
1135,56850,0.339085698,33.90856981,17,609732.8882,848403.9472,-29,1,1,64.26631684
1136,56851,0.585465688,58.54656881,17,610497.5843,848000.9771,-24,1,1,58.13709346
1637,56852,0.074809248,7.480924804,15,611902.1333,847765.4414,-2,7,1b,23.83621208
1473,56853,0.052167517,5.216751734,15,612250.5633,847733.4006,0,7,1b,14.81991814
