Sighting,Depth,Count
0,43.64324951,1
0,43.65544128,1
0,43.78383636,1
0,43.78993607,1
0,43.79442978,1
0,43.86432648,1
0,43.86629105,1
0,43.86989975,1
0,43.96195602,1
0,43.96292877,1
0,43.98943329,1
0,43.99346924,1
0,44.00743103,1
0,44.02707291,1
0,44.0615654,1
0,44.15924454,1
0,44.19089127,1
0,44.20301056,1
0,44.24951553,1
0,44.25116348,1
0,44.28442383,1
0,44.31580734,1
0,44.38005447,1
0,44.42669296,1
0,44.49425888,1
0,44.56614685,1
0,44.65251923,1
0,44.68212509,1
0,44.70797729,1
0,44.72305298,1
0,44.73508453,1
0,44.75813293,1
0,44.80484772,1
0,44.85634995,1
0,44.8645668,1
0,44.91269302,1
0,44.92831421,1
0,45.00777054,1
0,45.02665329,1
0,45.06306839,1
0,45.1415329,1
0,45.14895248,1
0,45.28436661,1
0,45.30393982,1
0,45.31139374,1
0,45.3208046,1
0,45.34560013,1
0,45.44331741,1
0,45.50536346,1
0,45.57263565,1
0,45.60010529,1
0,45.63080597,1
0,45.67042923,1
0,45.7300148,1
0,45.85372162,1
0,45.98116684,1
0,45.99160767,1
0,46,1
0,46.03929138,1
0,46.0946579,1
0,46.11935043,1
0,46.15188217,1
0,46.23746109,1
0,46.36663818,1
0,46.38296509,1
0,46.4315567,1
0,46.5446434,1
0,46.55920029,1
0,46.58517456,1
0,46.58778763,1
0,46.67583084,1
0,46.70536804,1
0,46.84257507,1
0,46.84934235,1
0,46.90179443,1
0,46.95318222,1
0,47.04547501,1
0,47.11022949,1
0,47.14567184,1
0,47.16440201,1
0,47.20436859,1
0,47.25738907,1
0,47.26261139,1
0,47.28611755,1
0,47.29801559,1
0,47.37121964,1
0,47.40762329,1
0,47.4949646,1
0,47.53438568,1
0,47.56798172,1
0,47.57922363,1
0,47.60412979,1
0,47.70076752,1
0,47.90005875,1
0,47.97190094,1
0,48.05672836,1
0,48.12984085,1
0,48.14823532,1
0,48.17391205,1
0,48.20600128,1
0,48.21914291,1
0,48.51145935,1
0,48.54221344,1
0,48.54536819,1
0,48.59032059,1
0,48.59172058,1
0,48.63857651,1
0,48.66698456,1
0,48.68029022,1
0,48.75437546,1
0,48.77789307,1
0,48.82431412,1
0,48.86955261,1
0,48.92409515,1
0,49.01892853,1
0,49.09001541,1
0,49.09302139,1
0,49.11507416,1
0,49.13553238,1
0,49.17935944,1
0,49.19548035,1
0,49.21557617,1
0,49.25921631,1
0,49.27945709,1
0,49.31413269,1
0,49.32519531,1
0,49.33853149,1
0,49.47873688,1
0,49.50394821,1
0,49.53833008,1
0,49.61526489,1
0,49.66381073,1
0,49.68037415,1
0,49.69783783,1
0,49.70217133,1
0,49.74863815,1
0,49.80466461,1
0,49.82064819,1
0,49.83900833,1
0,49.83948135,1
0,49.92970657,1
0,49.94073486,1
0,49.96086884,1
0,49.96866608,1
0,49.97254181,1
0,49.97593307,1
0,50.12723923,1
0,50.13225555,1
0,50.14570999,1
0,50.19921494,1
0,50.2562027,1
0,50.28594589,1
0,50.30710602,1
0,50.31319809,1
0,50.33747101,1
0,50.37081146,1
0,50.37403488,1
0,50.38768768,1
0,50.39595413,1
0,50.40910721,1
0,50.48548889,1
0,50.55521011,1
0,50.61130524,1
0,50.64767075,1
0,50.66436005,1
0,50.87217712,1
0,50.88252258,1
0,50.88267136,1
0,51.04674911,1
0,51.26220322,1
0,51.32297134,1
0,51.36862946,1
0,51.39689636,1
0,51.43400955,1
0,51.45041656,1
0,51.45710754,1
0,51.52336884,1
0,51.56302261,1
0,51.62965775,1
0,51.64806366,1
0,51.64870071,1
0,51.67634964,1
0,51.8037796,1
0,51.91835785,1
0,51.96691895,1
0,51.98322296,1
0,52.02490997,1
0,52.03617477,1
0,52.06811142,1
0,52.08900833,1
0,52.20902252,1
0,52.21870422,1
0,52.2204628,1
0,52.28283691,1
0,52.31375504,1
0,52.37861252,1
0,52.38937759,1
0,52.43498611,1
0,52.43774796,1
0,52.51070786,1
0,52.52381516,1
0,52.57752991,1
0,52.58370209,1
0,52.63339996,1
0,52.71673965,1
0,52.76146698,1
0,52.817173,1
0,52.83863449,1
0,52.89148331,1
0,53.02800751,1
0,53.05331802,1
0,53.20321274,1
0,53.2688942,1
0,53.36174774,1
0,53.39177322,1
0,53.44691086,1
0,53.47073746,1
0,53.47898483,1
0,53.49432373,1
0,53.54199219,1
0,53.64793396,1
0,53.65230942,1
0,53.65935516,1
0,53.7037468,1
0,53.79885101,1
0,53.81335068,1
0,53.87450027,1
0,53.88825607,1
0,53.93154907,1
0,53.95177078,1
0,53.97691727,1
0,54.01644897,1
0,54.11994553,1
0,54.15893173,1
0,54.17641068,1
0,54.27727127,1
0,54.45291138,1
0,54.46308899,1
0,54.46706009,1
0,54.73223114,1
0,54.74660873,1
0,54.7814064,1
0,54.78528595,1
0,54.89417648,1
0,54.93704605,1
0,55.06002045,1
0,55.10122299,1
0,55.12834167,1
0,55.13096237,1
0,55.13709259,1
0,55.20861816,1
0,55.23193741,1
0,55.2417717,1
0,55.24670029,1
0,55.25319672,1
0,55.31620789,1
0,55.36938095,1
0,55.41464233,1
0,55.42868805,1
0,55.48424911,1
0,55.49053955,1
0,55.50489426,1
0,55.51630783,1
0,55.57045746,1
0,55.81930923,1
0,56.08234024,1
0,56.29299927,1
0,56.31786728,1
0,56.4647522,1
0,56.48832321,1
0,56.53850174,1
0,56.54084015,1
0,56.58387375,1
0,56.65569305,1
0,56.67908859,1
0,56.69840622,1
0,56.75756836,1
0,56.83811188,1
0,56.91226578,1
0,56.91522598,1
0,56.9526329,1
0,57.09690857,1
0,57.11391449,1
0,57.19013977,1
0,57.24720383,1
0,57.26652908,1
0,57.30833817,1
0,57.42888641,1
0,57.51425934,1
0,57.54515076,1
0,57.57282639,1
0,57.63051987,1
0,57.65879822,1
0,57.67702103,1
0,57.69429016,1
0,57.72096252,1
0,57.73244476,1
0,57.86166382,1
0,57.86472702,1
0,57.99204636,1
0,57.99495697,1
0,58.03427505,1
0,58.03750992,1
0,58.14411545,1
0,58.2110405,1
0,58.26896667,1
0,58.31223679,1
0,58.3470726,1
0,58.36135101,1
0,58.40505219,1
0,58.48552322,1
0,58.54235458,1
0,58.54544067,1
0,58.56562805,1
0,58.58142471,1
0,58.59684372,1
0,58.62013245,1
0,58.62184906,1
0,58.62440491,1
0,58.6517868,1
0,58.73083115,1
0,58.77045822,1
0,58.83479309,1
0,58.89644623,1
0,58.97597504,1
0,59.05677414,1
0,59.06114578,1
0,59.10421371,1
0,59.15827942,1
0,59.212677,1
0,59.2410965,1
0,59.24271011,1
0,59.45546341,1
0,59.46320343,1
0,59.53246307,1
0,59.53453445,1
0,59.55413818,1
0,59.67436218,1
0,59.71004868,1
0,59.74464035,1
0,59.80679703,1
0,59.98638535,1
0,60.01750946,1
0,60.03019714,1
0,60.05138016,1
0,60.060215,1
0,60.07037735,1
0,60.12094498,1
0,60.15497971,1
0,60.16928482,1
0,60.22742844,1
0,60.36632919,1
0,60.46195602,1
0,60.63865662,1
0,60.6718483,1
0,60.71170044,1
0,60.78707504,1
0,60.79059601,1
0,60.79116058,1
0,60.86595154,1
0,61.04241943,1
0,61.08166504,1
0,61.16133881,1
0,61.26591873,1
0,61.30356216,1
0,61.3781395,1
0,61.38589478,1
0,61.41777802,1
0,61.48292923,1
0,61.48800659,1
0,61.50162888,1
0,61.53185654,1
0,61.5563736,1
0,61.6017952,1
0,61.70362091,1
0,61.79627991,1
0,61.82068253,1
0,62.01926804,1
0,62.02599716,1
0,62.05233002,1
0,62.10836411,1
0,62.12480927,1
0,62.37950134,1
0,62.49276733,1
0,62.50827026,1
0,62.57658005,1
0,62.57992172,1
0,62.70653534,1
0,62.75470352,1
0,62.79828262,1
0,62.83904266,1
0,62.96705627,1
0,62.98802567,1
0,63.01783371,1
0,63.34626007,1
0,63.41698456,1
0,63.42144394,1
0,63.5656395,1
0,63.63877487,1
0,63.68567657,1
0,63.6991806,1
0,63.80830383,1
0,63.87298584,1
0,63.87957764,1
0,63.8856926,1
0,63.89405441,1
0,63.92337418,1
0,64.00143433,1
0,64.1730957,1
0,64.25737762,1
0,64.26703644,1
0,64.29737854,1
0,64.32072449,1
0,64.33650208,1
0,64.39794922,1
0,64.41226959,1
0,64.53781128,1
0,64.54936981,1
0,64.66429901,1
0,64.67883301,1
0,64.74063873,1
0,64.75332642,1
0,64.80158234,1
0,64.83296967,1
0,64.85670471,1
0,64.89172363,1
0,64.93318939,1
0,65.08265686,1
0,65.10699463,1
0,65.14320374,1
0,65.19245911,1
0,65.31067657,1
0,65.47966003,1
0,65.64872742,1
0,65.65306854,1
0,65.68928528,1
0,65.70954132,1
0,65.78417206,1
0,65.81572723,1
0,65.91255188,1
0,65.94820404,1
0,65.99691772,1
0,66.07790375,1
0,66.13829803,1
0,66.2868042,1
0,66.28756714,1
0,66.44656372,1
0,66.45545959,1
0,66.63063812,1
0,66.64758301,1
0,66.70487213,1
0,66.73503113,1
0,66.74920654,1
0,66.7742157,1
0,66.99299622,1
0,67.30052185,1
0,67.33490753,1
0,67.37753296,1
0,67.50883484,1
0,67.52326202,1
0,67.53209686,1
0,67.60938263,1
0,67.64087677,1
0,67.65216064,1
0,67.70594025,1
0,67.71009064,1
0,67.71869659,1
0,67.77462769,1
0,67.92003632,1
0,68.02859497,1
0,68.08314514,1
0,68.14872742,1
0,68.23171234,1
0,68.3476944,1
0,68.38868713,1
0,68.39857483,1
0,68.41757965,1
0,68.46218872,1
0,68.59120941,1
0,68.60938263,1
0,68.7072525,1
0,68.72589874,1
0,68.96248627,1
0,69.01010132,1
0,69.12268829,1
0,69.12380219,1
0,69.14910126,1
0,69.15776062,1
0,69.20516968,1
0,69.27253723,1
0,69.33251953,1
0,69.43063354,1
0,69.56071472,1
0,69.59455872,1
0,69.78191376,1
0,69.81861877,1
0,69.82720184,1
0,69.90763855,1
0,69.92494202,1
0,70.07507324,1
0,70.09101105,1
0,70.23133087,1
0,70.25050354,1
0,70.43305206,1
0,70.45931244,1
0,70.49214935,1
0,70.60606384,1
0,70.63446045,1
0,70.70587158,1
0,70.81867218,1
0,70.88998413,1
0,71.00707245,1
0,71.05297852,1
0,71.10861969,1
0,71.21364594,1
0,71.26761627,1
0,71.26938629,1
0,71.48446655,1
0,71.49665833,1
0,71.62615204,1
0,71.77013397,1
0,71.92735291,1
0,71.9400177,1
0,71.96837616,1
0,72.00737,1
0,72.15271759,1
0,72.4666748,1
0,72.52346039,1
0,72.74478149,1
0,72.81667328,1
0,72.86824799,1
0,72.92979431,1
0,73.11849976,1
0,73.32741547,1
0,73.43769073,1
0,73.45152283,1
0,73.5556488,1
0,73.58230591,1
0,73.67788696,1
0,73.82125092,1
0,73.83139801,1
0,73.98227692,1
0,74.1232605,1
0,74.25269318,1
0,74.33036804,1
0,74.40610504,1
0,74.52506256,1
0,74.74514008,1
0,74.82185364,1
0,74.83666229,1
0,75.02950287,1
0,75.08816528,1
0,75.13803864,1
0,75.27389526,1
0,75.27893829,1
0,75.40765381,1
0,75.53146362,1
0,75.56004333,1
0,75.63092804,1
0,75.67762756,1
0,75.6873703,1
0,75.76465607,1
0,75.79720306,1
0,76.03015137,1
0,76.0482254,1
0,76.15795898,1
0,76.28557587,1
0,76.35253143,1
0,76.38166809,1
0,76.4755249,1
0,76.56118011,1
0,76.6258316,1
0,76.69498444,1
0,76.73066711,1
0,76.78691101,1
0,76.94431305,1
0,76.95327759,1
0,77.03309631,1
0,77.10907745,1
0,77.31039429,1
0,77.69514465,1
0,77.78433228,1
0,77.8394165,1
0,77.8673172,1
0,77.89017487,1
0,77.89915466,1
0,78.51277161,1
0,78.57941437,1
0,78.58615875,1
0,78.67777252,1
0,78.67826843,1
0,78.70404816,1
0,78.76551056,1
0,78.86846924,1
0,78.91040802,1
0,79.32148743,1
0,79.56046295,1
0,79.69128418,1
0,79.89154816,1
0,79.91426086,1
0,79.97702789,1
0,79.99002075,1
0,79.99897766,1
0,80.0291214,1
0,80.05115509,1
0,80.08289337,1
0,80.42973328,1
0,80.74947357,1
0,80.83576202,1
0,80.98414612,1
0,81.04225922,1
0,81.08010101,1
0,81.09922028,1
0,81.20555115,1
0,81.24108887,1
0,81.29293823,1
0,81.37330627,1
0,81.59371185,1
0,81.82983398,1
0,81.89691925,1
0,82.06128693,1
0,82.10751343,1
0,82.18603516,1
0,82.3269043,1
0,82.36871338,1
0,82.67764282,1
0,82.74651337,1
0,83.03643799,1
0,83.10501099,1
0,83.41570282,1
0,83.53627014,1
0,83.56890106,1
0,83.95641327,1
0,83.98066711,1
0,84.3741684,1
0,84.63411713,1
0,84.63787079,1
0,84.73474884,1
0,84.73856354,1
0,84.74736023,1
0,84.92441559,1
0,85.32304382,1
0,85.44248199,1
0,85.53011322,1
0,85.55548859,1
0,85.87342834,1
0,86.24364471,1
0,86.28804016,1
0,86.28987885,1
0,86.58974457,1
0,86.9300766,1
0,86.97445679,1
0,87.09566498,1
0,87.21716309,1
0,87.22234344,1
0,87.40298462,1
0,87.95500183,1
0,88.03623962,1
0,88.06874847,1
0,88.09120178,1
0,88.09340668,1
0,88.24464417,1
0,88.54669952,1
0,88.58588409,1
0,88.59732819,1
0,88.6085968,1
0,89.02856445,1
0,89.08112335,1
0,89.16736603,1
0,89.40970612,1
0,89.86338043,1
0,90.47407532,1
0,90.63443756,1
0,90.94276428,1
0,91.14888763,1
0,91.26065063,1
0,91.47370148,1
0,91.69113922,1
0,92.52606201,1
0,92.5362854,1
0,92.75631714,1
0,92.78239441,1
0,93.03942871,1
0,93.11972046,1
0,93.31467438,1
0,93.35573578,1
0,93.69280243,1
0,93.73777008,1
0,93.83796692,1
0,94.2121582,1
0,94.29576874,1
0,94.49819946,1
0,94.56784821,1
0,94.56903839,1
0,94.74028778,1
0,94.7991333,1
0,94.87271118,1
0,94.9596405,1
0,95.04020691,1
0,95.18352509,1
0,95.48757172,1
0,95.82536316,1
0,95.89029694,1
0,95.93650818,1
0,96.34378815,1
0,96.46907043,1
0,96.59435272,1
0,96.79888153,1
0,97.04027557,1
0,97.23591614,1
0,97.30912781,1
0,97.39613342,1
0,97.67642212,1
0,97.68847656,1
0,97.70770264,1
0,97.9362793,1
0,98.18728638,1
0,98.18819427,1
0,98.30558777,1
0,98.42539978,1
0,98.43530273,1
0,98.73722839,1
0,98.81642151,1
0,98.83378601,1
0,99.26629639,1
0,99.560112,1
0,99.56248474,1
0,99.76651001,1
0,100.0988922,1
0,100.2327042,1
0,100.44133,1
0,100.7590714,1
0,100.8845901,1
0,101.1521683,1
0,101.5303802,1
0,101.6177826,1
0,101.8635254,1
0,102.1200943,1
0,102.592804,1
0,102.6319656,1
0,103.2653885,1
0,103.7538757,1
0,103.7644424,1
0,103.8018112,1
0,103.8018112,1
0,103.952858,1
0,104.0617447,1
0,104.1049576,1
0,104.2018433,1
0,104.2388687,1
0,104.341011,1
0,104.4137268,1
0,104.471138,1
0,104.5550232,1
0,104.6407089,1
0,104.9255066,1
0,105.4884872,1
0,105.6187592,1
0,105.9857483,1
0,106.1221313,1
0,106.1329575,1
0,106.3980103,1
0,106.6048889,1
0,106.6844559,1
0,106.7159805,1
0,106.732933,1
0,107.1068192,1
0,107.2490234,1
0,107.2798615,1
0,107.4974594,1
0,107.5905075,1
0,107.6833649,1
0,107.7254486,1
0,107.8818588,1
0,108.1226501,1
0,108.2262573,1
0,108.5501022,1
0,108.6025162,1
0,108.7132111,1
0,108.7299576,1
0,108.8037949,1
0,108.8741684,1
0,109.0295868,1
0,109.125412,1
0,109.1881027,1
0,109.1926193,1
0,109.4632034,1
0,109.6271591,1
0,109.7892838,1
0,109.9604874,1
0,110.0071793,1
0,110.0758438,1
0,110.1782837,1
0,110.2109299,1
0,110.2901764,1
0,110.3060303,1
0,110.5159531,1
0,110.9139862,1
0,111.1243896,1
0,111.2724533,1
0,111.7077179,1
0,111.7719955,1
0,111.9038315,1
0,111.977478,1
0,112.0386353,1
0,112.2760315,1
0,112.4430008,1
0,112.6517792,1
0,113.0714493,1
0,113.5742798,1
0,113.7087402,1
0,113.8222122,1
0,114.2208328,1
0,114.5455704,1
0,114.7743607,1
0,114.8366165,1
0,115.0303879,1
0,115.189621,1
0,115.3783722,1
0,115.4043732,1
0,115.6607361,1
0,116.0076675,1
0,116.2448273,1
0,116.4520798,1
0,116.4530334,1
0,116.6142654,1
0,116.7416458,1
0,116.7972183,1
0,116.7982254,1
0,116.8039322,1
0,116.8619614,1
0,117.1458282,1
0,117.1862946,1
0,117.2364807,1
0,117.3108063,1
0,117.4554901,1
0,117.5671997,1
0,117.954567,1
0,118.1557312,1
0,118.226738,1
0,118.4203568,1
0,118.5077209,1
0,118.9626389,1
0,119.0257416,1
0,119.2694321,1
0,119.3348541,1
0,119.3507156,1
0,119.8759613,1
0,120.0610504,1
0,120.1583405,1
0,120.2097931,1
0,120.2121658,1
0,120.626152,1
0,120.9699402,1
0,121.2487717,1
0,121.4079742,1
0,121.4512711,1
0,121.5373001,1
0,121.5420303,1
0,121.5453644,1
0,121.6445084,1
0,121.7454987,1
0,121.7538376,1
0,121.8666382,1
0,121.8796921,1
0,122.0398636,1
0,122.1170197,1
0,122.3744812,1
0,122.3910141,1
0,122.5797806,1
0,122.5933228,1
0,123.1421814,1
0,123.2645187,1
0,123.483429,1
0,123.4893265,1
0,124.0194321,1
0,124.1109848,1
0,124.2985382,1
0,124.7781754,1
0,125.0538101,1
0,125.0796432,1
0,125.1075363,1
0,125.1401901,1
0,125.3660202,1
0,125.4670258,1
0,125.5716858,1
0,125.9194794,1
0,126.1365662,1
0,126.1548538,1
0,126.211998,1
0,126.2605515,1
0,126.4338989,1
0,126.5856476,1
0,126.6878052,1
0,126.7211914,1
0,127.5373459,1
0,127.7463608,1
0,127.951355,1
0,128.2605286,1
0,128.3404541,1
0,128.3884125,1
0,128.4300079,1
0,128.4719086,1
0,128.5613708,1
0,128.5939941,1
0,128.6697235,1
0,128.8798828,1
0,128.9980164,1
0,129.0803223,1
0,129.1235962,1
0,129.3963928,1
0,129.5038452,1
0,129.5924377,1
0,130.0735474,1
0,130.1788483,1
0,130.8788757,1
0,130.9014893,1
0,130.9433746,1
0,131.2758789,1
0,131.3887939,1
0,131.4116974,1
0,131.4508667,1
0,131.4560394,1
0,131.6582794,1
0,131.7017517,1
0,132.0485992,1
0,132.1671448,1
0,132.232254,1
0,132.4207306,1
0,132.5854492,1
0,132.6076355,1
0,133.1578522,1
0,133.3894501,1
0,133.5635834,1
0,133.6495209,1
0,133.7152863,1
0,133.7355804,1
0,133.9479675,1
0,133.9539032,1
0,134.0140381,1
0,134.0213165,1
0,134.1236267,1
0,134.2675171,1
0,134.2737427,1
0,134.3020782,1
0,134.4796906,1
0,134.4963531,1
0,134.6726685,1
0,134.6807861,1
0,134.8394623,1
0,135.1715393,1
0,135.1943054,1
0,135.4801483,1
0,135.5669861,1
0,135.5965424,1
0,135.6938477,1
0,135.7441254,1
0,136.1059418,1
0,136.6696777,1
0,136.6965485,1
0,136.8791199,1
0,137.0659637,1
0,137.2459412,1
0,137.3817902,1
0,137.4097443,1
0,137.6203003,1
0,137.8343964,1
0,138.1796875,1
0,138.2829285,1
0,138.3310699,1
0,138.4796295,1
0,138.7389374,1
0,139.1425934,1
0,139.167923,1
0,139.2155457,1
0,139.2335052,1
0,139.3396606,1
0,139.4247894,1
0,139.448822,1
0,139.57547,1
0,139.60466,1
0,139.7115784,1
0,139.7937317,1
0,139.7975311,1
0,140.1034393,1
0,140.2792969,1
0,140.3061066,1
0,140.4573975,1
0,140.5177002,1
0,140.5692749,1
0,140.7285614,1
0,140.8061676,1
0,141.0218964,1
0,141.1292114,1
0,141.2001495,1
0,141.2051086,1
0,141.2976379,1
0,141.5320587,1
0,141.7229309,1
0,141.7865295,1
0,141.952652,1
0,142.0227661,1
0,142.1986847,1
0,142.5267334,1
0,142.5286255,1
0,142.529892,1
0,142.5539246,1
0,142.644516,1
0,142.7769318,1
0,142.9597473,1
0,143.0385437,1
0,143.0688934,1
0,143.210022,1
0,143.3513794,1
0,143.3548737,1
0,143.5157318,1
0,143.6645355,1
0,143.7040253,1
0,143.7548981,1
0,143.8240967,1
0,143.8405914,1
0,143.969223,1
0,143.996521,1
0,144.0947571,1
0,144.1024017,1
0,144.2499084,1
0,144.2778931,1
0,144.3822479,1
0,144.7746887,1
0,144.8132477,1
0,144.8766327,1
0,144.997879,1
0,145.0573425,1
0,145.089859,1
0,145.1400909,1
0,145.309967,1
0,145.3920593,1
0,145.4852753,1
0,145.5153961,1
0,145.5714417,1
0,145.5898438,1
0,145.6811066,1
0,145.8932037,1
0,146.0019531,1
0,146.188797,1
0,146.3237457,1
0,146.4205017,1
0,146.4771881,1
0,146.5082092,1
0,146.8673706,1
0,147.0506134,1
0,147.1238861,1
0,147.2088776,1
0,147.2542572,1
0,147.2724915,1
0,147.2886353,1
0,147.392395,1
0,147.5287781,1
0,147.5728149,1
0,147.575943,1
0,147.8131104,1
0,147.8404388,1
0,148.0975189,1
0,148.1646881,1
0,148.2140808,1
0,148.2997131,1
0,148.4856567,1
0,148.6619415,1
0,148.8874664,1
0,148.944458,1
0,149.0267487,1
0,149.1174622,1
0,149.1422272,1
0,149.3269958,1
0,149.4278717,1
0,149.4519501,1
0,149.4681244,1
0,149.5187378,1
0,149.5652161,1
0,149.5783691,1
0,149.6615753,1
0,149.862381,1
0,149.9994812,1
0,150.2659912,1
0,150.361908,1
0,150.4112244,1
0,150.4145966,1
0,150.4262543,1
0,150.4542847,1
0,150.536087,1
0,150.6024933,1
0,150.8669128,1
0,150.8774109,1
0,150.9214172,1
0,150.9375458,1
0,151.2198029,1
0,151.3074951,1
0,151.444519,1
0,151.7067871,1
0,151.7215729,1
0,151.8016663,1
0,151.9589539,1
0,152.1889648,1
0,152.5049744,1
0,152.625,1
0,152.7508545,1
0,152.7782288,1
0,152.8713226,1
0,153.0095367,1
0,153.0290527,1
0,153.3270721,1
0,153.4141235,1
0,153.4730988,1
0,153.5882874,1
0,153.5926971,1
0,153.7513428,1
0,153.7663574,1
0,154.0078278,1
0,154.6447144,1
0,154.8973389,1
0,155.167038,1
0,155.2171478,1
0,155.2697449,1
0,155.3769073,1
0,155.392746,1
0,155.4326324,1
0,155.4338837,1
0,155.4579315,1
0,155.5694275,1
0,155.6895752,1
0,155.7048187,1
0,155.714035,1
0,156.1714172,1
0,156.3719635,1
0,156.5517731,1
0,156.6699982,1
0,156.6963348,1
0,156.7891235,1
0,156.8340759,1
0,156.9582825,1
0,157.7496033,1
0,158.1063843,1
0,158.7028961,1
0,158.906189,1
0,159.190155,1
0,159.3102264,1
0,159.703476,1
0,160.5800476,1
0,160.8291016,1
0,160.8320465,1
0,160.9055023,1
0,161.0841827,1
0,161.4504089,1
0,161.9706726,1
0,162.0939178,1
0,162.1417389,1
0,162.5712433,1
0,163.4725342,1
0,164.3080139,1
0,164.6758575,1
0,165.2702789,1
0,165.3988647,1
0,165.6786957,1
0,165.7649384,1
0,165.8509827,1
0,165.8687439,1
0,165.8763733,1
0,165.9342499,1
0,166.2199097,1
0,166.6171722,1
0,167.3312225,1
0,167.3912659,1
0,167.4582977,1
0,167.5160065,1
0,167.6131439,1
0,167.6767578,1
0,167.831604,1
0,168.6335907,1
0,168.8795166,1
0,168.8983154,1
0,168.9077301,1
0,169.2435455,1
0,169.3014984,1
0,169.3101807,1
0,169.3363495,1
0,169.3583221,1
0,169.4990234,1
0,169.690979,1
0,169.8841858,1
0,170.3316956,1
0,170.3721008,1
0,170.4076996,1
0,170.4716949,1
0,171.2484589,1
0,171.8201141,1
0,171.8807678,1
0,172.0259857,1
0,172.0386505,1
0,172.2044067,1
0,172.6965942,1
0,173.0092316,1
0,173.1581421,1
0,173.4194183,1
0,173.4377136,1
0,173.5220795,1
0,173.6055298,1
0,173.6348114,1
0,174.2407379,1
0,174.5190125,1
0,175.2089691,1
0,175.4096222,1
0,175.9066772,1
0,176.0678253,1
0,176.5966492,1
0,176.8241119,1
0,177.0450287,1
0,177.7817993,1
0,177.7948456,1
0,178.0328827,1
0,178.2636414,1
0,178.2828827,1
0,178.2898407,1
0,178.4998627,1
0,178.6225128,1
0,179.0236969,1
0,179.0600891,1
0,179.2438354,1
0,179.3576813,1
0,179.4676514,1
0,179.8585205,1
0,179.9041138,1
0,179.9310913,1
0,179.9880981,1
0,180.4575806,1
0,181.0327606,1
0,181.5097656,1
0,181.6068573,1
0,181.6111603,1
0,181.6788025,1
0,181.9521942,1
0,182.046463,1
0,182.3052521,1
0,182.7169342,1
0,183.0247955,1
0,183.2411957,1
0,183.473175,1
0,183.5842896,1
0,183.7695313,1
0,183.7721863,1
0,183.7989807,1
0,183.9094849,1
0,184.2476959,1
0,184.5288086,1
0,185.5659332,1
0,185.6741943,1
0,185.9338074,1
0,186.043396,1
0,186.2364502,1
0,186.3169098,1
0,186.8031158,1
0,187.3594208,1
0,187.6673279,1
0,187.675293,1
0,187.927597,1
0,188.0792847,1
0,188.4133301,1
0,188.5929718,1
0,188.7611389,1
0,189.2315826,1
0,189.6312256,1
0,190.3950195,1
0,190.4638214,1
0,190.7091675,1
0,190.748291,1
0,190.859314,1
0,190.8808441,1
0,191.0555878,1
0,191.1923828,1
0,191.3813019,1
0,191.5751495,1
0,191.9501495,1
0,192.0164032,1
0,192.0510864,1
0,192.1584778,1
0,192.2031403,1
0,192.3742523,1
0,192.8387146,1
0,192.9484558,1
0,193.1727295,1
0,193.177475,1
0,193.7114563,1
0,194.0388031,1
0,194.1157379,1
0,194.6036987,1
0,194.7397308,1
0,194.741333,1
0,194.8799286,1
0,195.2498779,1
0,195.6593628,1
0,196.1500549,1
0,196.3206177,1
0,196.4527435,1
0,197.0244598,1
0,197.9439697,1
0,198.4256897,1
0,199.046875,1
0,199.1157684,1
0,199.9947968,1
0,200.0413666,1
0,200.6925201,1
0,200.7803345,1
0,200.8105927,1
0,201.3984833,1
0,201.5843506,1
0,201.6656494,1
0,202.0450745,1
0,202.1486969,1
0,202.3264618,1
0,202.3448181,1
0,202.5401459,1
0,202.7013855,1
0,202.8424225,1
0,203.1718597,1
0,203.426651,1
0,203.5939178,1
0,203.7390442,1
0,204.3254089,1
0,204.7315674,1
0,204.9408417,1
0,205.0430908,1
0,205.3560028,1
0,205.6133575,1
0,205.615036,1
0,206.5341034,1
0,206.5798035,1
0,206.682785,1
0,206.9207458,1
0,207.4235687,1
0,207.5901947,1
0,207.6062164,1
0,207.6966705,1
0,207.7000732,1
0,207.9685516,1
0,208.4402618,1
0,209.4485931,1
0,209.4974518,1
0,210.5129395,1
0,210.8356171,1
0,210.8775482,1
0,212.1358795,1
0,212.7139587,1
0,212.7144928,1
0,212.8575287,1
0,213.3227081,1
0,214.508667,1
0,214.9904175,1
0,215.6414642,1
0,215.6579132,1
0,215.9186707,1
0,216.32724,1
0,216.3583679,1
0,216.4844666,1
0,216.69133,1
0,217.3891296,1
0,217.8359222,1
0,217.9435883,1
0,218.0368805,1
0,218.2984009,1
0,218.5232849,1
0,218.530426,1
0,219.6759186,1
0,219.7610321,1
0,220.1684113,1
0,220.8347168,1
0,221.2832794,1
0,221.7277527,1
0,222.0259247,1
0,222.1814423,1
0,222.2774506,1
0,223.3277283,1
0,224.6073608,1
0,226.0951843,1
0,228.0936432,1
0,228.2873077,1
0,229.5071869,1
0,229.5421906,1
0,229.9138031,1
0,231.1133423,1
0,233.696106,1
0,233.736557,1
0,234.0708313,1
0,237.7444305,1
0,238.1694946,1
0,239.2062683,1
0,239.6660614,1
0,240.9531403,1
0,243.3944092,1
0,245.6714783,1
0,248.2710571,1
0,249.0499115,1
0,253.2109985,1
0,255.2965393,1
0,255.4384003,1
0,256.7192383,1
0,257.563446,1
0,259.4991455,1
